"country","year","iso_code","population","gdp","biofuel_cons_change_pct","biofuel_cons_change_twh","biofuel_cons_per_capita","biofuel_consumption","biofuel_elec_per_capita","biofuel_electricity","biofuel_share_elec","biofuel_share_energy","carbon_intensity_elec","coal_cons_change_pct","coal_cons_change_twh","coal_cons_per_capita","coal_consumption","coal_elec_per_capita","coal_electricity","coal_prod_change_pct","coal_prod_change_twh","coal_prod_per_capita","coal_production","coal_share_elec","coal_share_energy","electricity_demand","electricity_generation","electricity_share_energy","energy_cons_change_pct","energy_cons_change_twh","energy_per_capita","energy_per_gdp","fossil_cons_change_pct","fossil_cons_change_twh","fossil_elec_per_capita","fossil_electricity","fossil_energy_per_capita","fossil_fuel_consumption","fossil_share_elec","fossil_share_energy","gas_cons_change_pct","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_electricity","gas_energy_per_capita","gas_prod_change_pct","gas_prod_change_twh","gas_prod_per_capita","gas_production","gas_share_elec","gas_share_energy","greenhouse_gas_emissions","hydro_cons_change_pct","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_electricity","hydro_energy_per_capita","hydro_share_elec","hydro_share_energy","low_carbon_cons_change_pct","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_elec_per_capita","low_carbon_electricity","low_carbon_energy_per_capita","low_carbon_share_elec","low_carbon_share_energy","net_elec_imports","net_elec_imports_share_demand","nuclear_cons_change_pct","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_electricity","nuclear_energy_per_capita","nuclear_share_elec","nuclear_share_energy","oil_cons_change_pct","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_electricity","oil_energy_per_capita","oil_prod_change_pct","oil_prod_change_twh","oil_prod_per_capita","oil_production","oil_share_elec","oil_share_energy","other_renewable_consumption","other_renewable_electricity","other_renewable_exc_biofuel_electricity","other_renewables_cons_change_pct","other_renewables_cons_change_twh","other_renewables_elec_per_capita","other_renewables_elec_per_capita_exc_biofuel","other_renewables_energy_per_capita","other_renewables_share_elec","other_renewables_share_elec_exc_biofuel","other_renewables_share_energy","per_capita_electricity","primary_energy_consumption","renewables_cons_change_pct","renewables_cons_change_twh","renewables_consumption","renewables_elec_per_capita","renewables_electricity","renewables_energy_per_capita","renewables_share_elec","renewables_share_energy","solar_cons_change_pct","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_electricity","solar_energy_per_capita","solar_share_elec","solar_share_energy","wind_cons_change_pct","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_electricity","wind_energy_per_capita","wind_share_elec","wind_share_energy"
"Mexico",2015,"MEX",120149896,1899585208320,6.346,0.117,16.261,1.954,59.259,7.12,2.39,0.089,450.282,-0.195,-0.288,1228.885,147.65,262.006,31.48,-5.282,-4.456,665.11,79.913,10.568,6.702,297.21,297.88,13.522,-1.101,-24.529,18335.252,1.16,-0.711,-14.63,1949.898,234.28,17006.129,2043.285,78.649,92.751,2.453,19.345,807.829,1445.611,173.69,6723.511,-6.536,-33.529,3990.594,479.469,58.309,36.67,134.13,-20.573,-22.174,83.19,254.765,30.61,692.386,10.276,3.776,-4.968,-9.899,159.694,529.339,63.6,1329.123,21.351,7.249,-0.67,-0.225,19.633,4.76,29.917,93.05,11.18,248.999,3.753,1.358,-3.004,-33.687,1087.805,242.281,29.11,9053.732,-6.997,-111.76,12364.138,1485.55,9.772,49.379,20.538,13.12,6,6.943,1.312,109.197,49.938,170.938,4.404,2.014,0.932,2479.236,2202.979,-9.335,-14.659,129.777,436.288,52.42,1080.123,17.598,5.891,-8.508,-0.054,0.545,1.998,0.24,4.532,0.081,0.025,36.085,6.141,23.55,70.329,8.45,196.008,2.837,1.069
"Mexico",2016,"MEX",121519224,1923887267840,5.967,0.117,17.037,2.07,57.769,7.02,2.317,0.092,452.973,-2.043,-3.017,1190.209,144.633,261.522,31.78,-11.652,-9.312,580.99,70.601,10.488,6.42,303.28,303.02,13.451,2.263,49.863,18538.975,1.171,2.41,49.247,1973.186,239.78,17219.76,2092.532,79.13,92.884,2.782,22.471,830.3,1457.218,177.08,6832.667,-8.959,-42.955,3592.142,436.514,58.438,36.856,137.26,-0.629,-1.012,82.178,244.735,29.74,676.255,9.815,3.648,0.939,0.616,160.31,520.411,63.24,1319.214,20.87,7.116,0.26,0.086,-8.724,-2.771,27.146,84.513,10.27,223.386,3.389,1.205,2.739,29.793,1117.598,254.445,30.92,9196.884,-4.867,-72.308,11629.782,1413.242,10.204,49.608,20.458,12.84,5.82,-0.3,-0.08,105.662,47.894,168.352,4.237,1.921,0.908,2493.597,2252.842,3.202,3.387,133.164,435.898,52.97,1095.828,17.481,5.911,24.767,0.131,0.675,3.785,0.46,5.558,0.152,0.03,18.673,4.232,27.783,81.715,9.93,228.627,3.277,1.233
"Mexico",2017,"MEX",122839256,1964635193344,5.631,0.117,17.803,2.187,61.137,7.51,2.429,0.095,449.214,22.208,32.119,1438.895,176.753,232.336,28.54,21.275,15.021,697.027,85.622,9.232,7.699,309.49,309.14,13.465,1.908,42.981,18689.648,1.169,1.677,35.083,1975.671,242.69,17320.318,2127.615,78.505,92.673,3.617,30.035,860.335,1450.758,178.21,7003.749,-12.332,-53.83,3115.327,382.684,57.647,37.474,138.87,3.747,2.578,84.756,258.386,31.74,689.974,10.267,3.692,5.316,7.898,168.208,540.951,66.45,1369.33,21.495,7.327,0.35,0.113,2.987,0.647,27.792,86.047,10.57,226.249,3.419,1.211,-2.422,-27.071,1090.527,292.577,35.94,8877.674,-9.82,-138.773,10375.094,1274.469,11.626,47.5,22.053,13.16,5.65,6.762,1.595,107.132,45.995,179.524,4.257,1.828,0.961,2516.623,2295.823,5.798,7.251,140.415,454.903,55.88,1143.081,18.076,6.116,370.32,2.482,3.158,8.711,1.07,25.705,0.346,0.138,2.329,0.48,28.262,80.675,9.91,230.076,3.206,1.231
"Mexico",2018,"MEX",124013864,2006599729152,11.639,0.255,19.687,2.441,60.477,7.5,2.259,0.108,443.287,-10.867,-19.207,1270.386,157.545,229.571,28.47,-9.299,-7.962,626.225,77.661,8.575,6.954,333.27,332.02,14.654,-1.313,-30.133,18269.648,1.129,-2.168,-46.125,2095.895,259.92,16784.336,2081.49,78.284,91.87,4.928,42.401,902.736,1584.097,196.45,7279.317,-1.018,-3.896,3054.403,378.788,59.168,39.844,147.18,2.003,1.192,85.948,260.455,32.3,693.051,9.728,3.793,10.25,15.992,184.199,581.387,72.1,1485.313,21.716,8.13,1.25,0.375,24.552,6.621,34.414,107.407,13.32,277.497,4.012,1.519,-6.356,-69.318,1021.209,282.227,35,8234.632,-6.556,-83.554,9603.076,1190.915,10.542,45.073,19.999,12.59,5.09,-9.337,-2.054,101.521,41.044,161.264,3.792,1.533,0.883,2677.281,2265.69,7.365,9.371,149.786,473.979,58.78,1207.816,17.704,6.611,170.686,5.34,8.497,10.967,1.36,68.519,0.41,0.375,17.095,4.638,32.9,101.037,12.53,265.295,3.774,1.452
"Mexico",2019,"MEX",125085312,,10.425,0.255,21.553,2.696,53.164,6.65,2.091,0.12,442.247,-4.526,-7.131,1202.498,150.415,233.041,29.15,-17.569,-13.644,511.784,64.017,9.164,6.717,318.9,318.08,14.204,-1.159,-26.25,17903.295,,-1.207,-25.125,1984.246,248.2,16439.701,2056.365,78.031,91.825,3.451,31.157,933.893,1503.054,188.01,7466.052,-3.083,-11.679,2934.873,367.109,59.108,41.702,140.67,-27.328,-23.718,62.23,188.192,23.54,497.502,7.401,2.779,-0.132,-1.125,183.074,558.659,69.88,1463.594,21.969,8.175,0.82,0.257,-17.448,-6.109,28.304,86.981,10.88,226.28,3.421,1.264,-4.813,-49.152,972.057,248.151,31.04,7771.151,-7.226,-86.061,8832.803,1104.854,9.759,43.406,19.486,11.71,5.06,-2.045,-0.513,93.616,40.452,155.784,3.681,1.591,0.87,2542.904,2239.439,3.919,4.984,154.77,471.678,59,1237.314,18.549,6.911,210.25,17.768,26.266,55.722,6.97,209.982,2.191,1.173,34.512,11.191,44.092,134.148,16.78,352.493,5.275,1.969
"Mexico",2020,"MEX",125998296,,9.443,0.255,23.417,2.951,54.525,6.87,2.11,0.143,418.745,-55.795,-83.924,527.713,66.491,146.51,18.46,-16.563,-10.603,423.925,53.414,5.671,3.221,329.53,325.52,15.77,-7.826,-175.25,16382.68,,-10.033,-206.316,1948.122,245.46,14683.13,1850.049,75.406,89.626,1.21,11.297,945.19,1550.18,195.32,7501.612,-3.23,-11.857,2819.505,355.253,60.002,45.79,136.31,14.093,8.51,70.74,212.225,26.74,561.434,8.215,3.427,16.991,31.066,214.14,635.405,80.06,1699.55,24.594,10.374,4.01,1.217,-0.106,-0.134,28.17,86.271,10.87,223.577,3.339,1.365,-13.753,-133.689,838.368,251.432,31.68,6653.804,0.117,1.29,8779.036,1106.144,9.732,40.615,18.945,11.44,4.57,-3.959,-0.541,90.795,36.27,150.362,3.514,1.404,0.918,2583.527,2064.19,20.168,31.2,185.97,549.134,69.19,1475.972,21.255,9.009,58.923,15.323,41.589,89.208,11.24,330.075,3.453,2.015,17.792,7.654,51.745,156.907,19.77,410.684,6.073,2.507
"Mexico",2021,"MEX",126705136,,-13.96,-0.412,20.036,2.539,53.431,6.77,2.009,0.114,399.852,-17.092,-11.365,435.075,55.126,104.889,13.29,-28.462,-15.202,301.577,38.211,3.944,2.484,339.37,336.95,15.183,7.513,155.077,17515.205,,6.56,121.355,1932.597,244.87,15558.993,1971.404,72.673,88.831,2.977,28.136,973.327,1573.812,199.41,7681.825,8.002,28.428,3028.142,383.681,59.181,43.858,134.73,29.459,20.504,91.244,272.049,34.47,720.129,10.23,4.111,15.647,33.722,247.862,726.727,92.08,1956.213,27.327,11.169,2.42,0.713,6.666,1.768,29.938,90.209,11.43,236.283,3.392,1.349,12.475,104.583,942.951,253.897,32.17,7442.093,1.446,15.992,8856.277,1122.136,9.547,42.489,16.151,11.05,4.28,-13.415,-2.794,87.21,33.779,127.473,3.279,1.27,0.728,2659.324,2219.266,17.034,31.954,217.924,636.517,80.65,1719.929,23.935,9.82,27.528,11.255,52.844,111.756,14.16,417.059,4.202,2.381,6.963,3.401,55.146,165.502,20.97,435.232,6.223,2.485
"Mexico",2022,"MEX",127504120,,7.245,0.184,21.353,2.723,53.175,6.78,1.94,0.112,421.402,26.6,14.663,547.351,69.79,163.916,20.9,0.062,0.024,299.875,38.235,5.98,2.879,351.92,349.5,14.42,9.214,204.483,19009.186,,10.558,208.141,2031.072,258.97,17093.922,2179.545,74.097,89.925,-0.767,-7.47,965.857,1496.422,190.8,7575.104,5.169,19.832,3164.708,403.513,54.592,39.85,147.28,2.431,1.877,93.121,276.854,35.3,730.338,10.1,3.842,-1.138,-3.658,244.204,710.016,90.53,1915.264,25.903,10.075,2.42,0.688,-9.003,-2.795,27.144,81.252,10.36,212.884,2.964,1.12,21.31,200.947,1143.899,370.733,47.27,8971.466,1.237,13.881,8909.648,1136.017,13.525,47.195,17.999,11.25,4.47,10.359,1.848,88.232,35.058,141.164,3.219,1.279,0.743,2741.088,2423.75,-0.031,-0.863,217.061,628.764,80.17,1702.381,22.938,8.956,-4.562,-2.595,50.249,105.016,13.39,394.095,3.831,2.073,-3.596,-2.177,52.969,158.662,20.23,415.432,5.788,2.185
"Netherlands",1982,"NLD",14296533,325990940672,,,,,,,,,,15.676,8.056,4157.962,59.444,,,,0,0,0,,7.776,,,,-7.579,-62.684,53468.617,2.345,-7.469,-60.745,,,52635.984,752.512,,98.443,-4.478,-15,320,,,22383.047,-14.484,-107.5,44396.934,634.722,,41.862,,,0,0,0,0,0,,0,-12.25,-1.939,11.904,291.12,4.162,832.63,,1.557,,,6.534,0.678,11.058,272.584,3.897,773.46,,1.447,-12.603,-53.8,373.068,,,26094.977,37.48,7.719,1980.374,28.312,,48.804,0.846,0.265,,-75.576,-2.618,18.536,,59.171,,,0.111,,764.416,-75.576,-2.618,0.846,18.536,0.265,59.171,,0.111,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Netherlands",1983,"NLD",14369651,331569922048,,,,,,,,,,3.271,1.944,4272.121,61.389,,,,0,0,0,,7.993,,,,0.478,3.651,53450.625,2.316,0.616,4.633,,,52690.602,757.146,,98.578,6.944,22.222,342.222,,,23815.623,6.477,41.111,47031.992,675.833,,44.556,,,0,0,0,0,0,,0,-8.217,-0.982,10.921,265.838,3.82,760.021,,1.422,,,-7.904,-0.874,10.184,249.762,3.589,708.705,,1.326,-5.236,-19.533,353.534,,,24602.857,38.215,10.82,2723.255,39.132,,46.029,0.737,0.231,,-12.83,-0.109,16.076,,51.316,,,0.096,,768.067,-12.83,-0.109,0.737,16.076,0.231,51.316,,0.096,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Netherlands",1984,"NLD",14441930,342475538432,,,,,,,,,,20.814,12.778,5135.509,74.167,,,,0,0,0,,9.301,,,,3.815,29.302,55212.078,2.328,3.915,29.639,,,54479.191,786.785,,98.673,6.25,21.389,363.611,,,25177.461,1.233,8.333,47373.633,684.167,,45.601,,,0,0,0,0,0,,0,-2.408,-0.337,10.584,258.137,3.728,732.886,,1.327,,,3.399,0.346,10.53,256.96,3.711,729.128,,1.321,-1.281,-4.528,349.007,,,24166.221,13.79,5.396,3083.271,44.528,,43.77,0.054,0.017,,-92.641,-0.683,1.177,,3.758,,,0.007,,797.369,-92.641,-0.683,0.054,1.177,0.017,3.758,,0.007,,0,0,0,0,0,,0,,0,0,0,0,0,,0
"Netherlands",1985,"NLD",14515705,353024507904,,,,,,,,,,-0.375,-0.278,5090.272,73.889,1021.859,14.833,,0,0,0,23.554,8.98,,62.975,7.653,3.195,25.479,56686.754,2.331,2.997,23.583,3878.833,56.304,55826.984,810.368,89.407,98.483,5.424,19.722,383.333,2632.528,38.213,26408.178,4.71,32.222,49352.676,716.389,60.68,46.586,,,0.009,0.009,0.207,0.003,0.611,0.005,0.001,16.497,1.896,12.48,299.193,4.343,859.766,6.896,1.517,,,5.066,0.533,11.063,268.606,3.899,762.172,6.191,1.345,1.186,4.139,353.146,224.447,3.258,24328.535,24.032,10.701,3804.815,55.23,5.173,42.917,1.408,0.441,,2494.117,1.353,30.381,,96.982,0.7,,0.171,4338.404,822.848,2511.765,1.362,1.417,30.588,0.444,97.593,0.705,0.172,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
"Netherlands",1986,"NLD",14592526,362737696768,,,,,,,,,,3.008,2.222,5215.76,76.111,1037.38,15.138,,0,0,0,22.537,8.813,,67.17,7.778,4.957,40.792,59183.734,2.381,4.878,39.532,4118.272,60.096,58242.152,849.9,89.469,98.409,-0.29,-1.111,382.222,2844.059,41.502,26193.014,-8.569,-61.389,44885.992,655,61.787,44.257,,0,0,0.009,0.206,0.003,0.608,0.004,0.001,9.901,1.26,13.74,327.085,4.773,941.583,7.106,1.591,,,8.13,0.899,11.963,288.915,4.216,819.801,6.277,1.385,10.88,38.421,391.567,236.834,3.456,26833.381,20.294,11.208,4552.87,66.438,5.145,45.339,1.765,0.553,,25.397,0.358,37.896,,120.972,0.823,,0.204,4603.041,863.64,25.45,0.36,1.777,38.17,0.557,121.783,0.829,0.206,,0,0,0,0,0,0,0,,0.003,0.003,0.069,0.001,0.203,0.001,0
"Netherlands",1987,"NLD",14675302,367878504448,,,,,,,,,,5.474,4.167,5470.264,80.278,1154.865,16.948,,0,0,0,24.76,9.108,,68.448,7.766,2.06,17.794,60062.426,2.396,2.258,19.194,4217.903,61.899,59221.559,869.094,90.432,98.6,3.198,12.222,394.444,2813.707,41.292,26878.113,0.17,1.111,44708.523,656.111,60.326,44.75,,-66.667,-0.006,0.003,0.068,0.001,0.201,0.001,0,-10.727,-1.4,12.34,290.352,4.261,840.869,6.225,1.4,,,-15.655,-1.873,10.09,242.312,3.556,687.564,5.195,1.145,0.716,2.805,394.372,249.33,3.659,26873.182,-5.954,-3.956,4257.629,62.482,5.346,44.742,2.241,0.702,,26.944,0.476,47.835,,152.701,1.026,,0.254,4664.163,881.434,26.571,0.473,2.25,48.04,0.705,153.305,1.03,0.255,,0,0,0,0,0,0,0,100,0.003,0.006,0.136,0.002,0.403,0.003,0.001
"Netherlands",1988,"NLD",14762321,377506496512,,,,,,,,,,19.723,15.833,6510.569,96.111,1507.554,22.255,,0,0,0,31.951,10.868,,69.654,7.876,0.333,2.936,59907.266,2.343,0.245,2.13,4232.329,62.479,59016.719,871.224,89.699,98.513,-9.577,-37.778,356.667,2467.634,36.428,24160.607,-11.727,-76.944,39232.766,579.167,52.299,40.33,,100,0.003,0.006,0.135,0.002,0.401,0.003,0.001,6.266,0.807,13.147,306.727,4.528,890.55,6.501,1.487,,,3.346,0.338,10.428,248.945,3.675,706.384,5.276,1.179,6.104,24.074,418.446,257.141,3.796,28345.539,-10.311,-6.442,3796.127,56.04,5.45,47.316,2.665,0.835,,18.946,0.425,56.563,,180.56,1.199,,0.301,4718.363,884.37,20.993,0.469,2.719,57.782,0.853,184.166,1.225,0.307,,0,0,0,0,0,0,0,700,0.041,0.047,1.084,0.016,3.205,0.023,0.005
"Netherlands",1989,"NLD",14850230,395159109632,,,,,,,,,,-0.867,-0.833,6415.912,95.278,1491.963,22.156,,0,0,0,30.317,10.724,,73.081,8.226,0.462,4.088,59827.883,2.248,0.319,2.78,4403.5,65.393,58854.543,874.003,89.48,98.373,2.57,9.167,365.833,2688.847,39.93,24634.861,9.305,53.889,42629.344,633.056,54.638,41.176,,1750,0.103,0.109,2.492,0.037,7.367,0.051,0.012,9.96,1.308,14.454,335.281,4.979,973.344,6.813,1.627,,,9.361,0.976,11.404,270.636,4.019,767.932,5.499,1.284,-1.327,-5.554,412.892,222.69,3.307,27803.77,-13.907,-7.793,3248.86,48.246,4.525,46.473,2.873,0.9,,7.784,0.207,60.605,,193.464,1.232,,0.323,4921.204,888.458,12.544,0.332,3.05,64.645,0.96,205.411,1.314,0.343,,0,0,0,0,0,0,0,43.75,0.021,0.068,1.549,0.023,4.58,0.031,0.008
"Netherlands",1990,"NLD",14944550,411390803968,,,,,44.832,0.67,0.933,,,6.706,6.389,6802.926,101.667,1673.52,25.01,,0,0,0,34.833,11.163,81.01,71.8,7.884,2.507,22.277,60940.926,2.214,2.773,24.239,4515.358,67.48,60104.992,898.242,93.983,98.628,0.607,2.222,368.056,2444.369,36.53,24628.08,0.176,1.111,42434.641,634.167,50.877,40.413,,129.73,0.142,0.251,6.022,0.09,16.818,0.125,0.028,-13.376,-1.962,12.493,289.069,4.32,835.936,6.017,1.372,9.21,11.369,-12.864,-1.467,9.937,234.199,3.5,664.923,4.875,1.091,3.785,15.627,428.52,397.469,5.94,28673.984,9.164,4.421,3524.201,52.668,8.273,47.052,2.139,0.67,0,-25.556,-0.734,44.832,0,143.114,0.933,0,0.235,4804.427,910.735,-15.521,-0.495,2.556,54.869,0.82,171.013,1.142,0.281,,0,0,0,0,0,0,0,143.478,0.098,0.166,4.015,0.06,11.08,0.084,0.018
"Netherlands",1991,"NLD",15046578,423864926208,,,,,49.181,0.74,0.997,,,-7.923,-8.056,6221.422,93.611,1505.99,22.66,,0,0,0,30.519,10.087,83.41,74.25,8.001,1.903,17.329,61679.359,2.19,1.939,17.413,4651.556,69.99,60854.719,915.655,94.263,98.663,11.585,42.639,410.694,2725.537,41.01,27294.873,13.062,82.833,47652.027,717,55.232,44.253,,22.353,0.056,0.308,6.646,0.1,20.438,0.135,0.033,-0.974,-0.085,12.408,283.121,4.26,824.638,5.737,1.337,9.16,10.982,-4.94,-0.491,9.446,221.313,3.33,627.79,4.485,1.018,-4.007,-17.17,411.35,420.029,6.32,27338.426,1.473,0.776,3551.849,53.443,8.512,44.323,2.394,0.74,0,11.94,0.255,49.181,0,159.116,0.997,0,0.258,4934.677,928.063,16.153,0.406,2.962,61.808,0.93,196.848,1.253,0.319,,0,0,0,0,0,0,0,57.143,0.095,0.26,5.981,0.09,17.294,0.121,0.028
"Netherlands",1992,"NLD",15150688,433594990592,,,,,48.183,0.73,0.947,,,-0.297,-0.278,6160.336,93.333,1493.661,22.63,,0,0,0,29.371,9.938,85.73,77.05,8.205,1.191,11.054,61985.129,2.166,1.036,9.487,4768.76,72.25,61062.695,925.142,93.77,98.512,-2.624,-10.778,399.917,2868.516,43.46,26395.939,0.426,3.056,47526.262,720.056,56.405,42.584,,15.385,0.047,0.355,7.92,0.12,23.421,0.156,0.038,12.854,1.568,13.976,316.817,4.8,922.438,6.23,1.488,8.68,10.125,14.148,1.336,10.783,250.814,3.8,711.688,4.932,1.148,4.994,20.542,431.892,406.582,6.16,28506.418,-23.084,-12.337,2713.158,41.106,7.995,45.989,2.401,0.73,0,0.267,0.006,48.183,0,158.444,0.947,0,0.256,5085.578,939.117,8.28,0.231,3.193,66.004,1,210.75,1.298,0.34,,0.003,0.003,0,0,0.195,0,0,67.045,0.174,0.435,9.901,0.15,28.69,0.195,0.046
"Netherlands",1993,"NLD",15251088,441585762304,,,,,55.078,0.84,1.092,,,0.893,0.833,6174.423,94.167,1403.834,21.41,,0,0,0,27.827,9.944,87.24,76.94,8.125,0.836,7.849,62091.711,2.144,0.765,7.077,4713.762,71.89,61124.77,932.219,93.436,98.443,2.848,11.389,411.306,2892.908,44.12,26968.932,1.937,13.944,48127.715,734,57.343,43.434,,-23.333,-0.083,0.272,5.901,0.09,17.838,0.117,0.029,5.353,0.771,14.747,331.124,5.05,966.941,6.564,1.557,10.3,11.807,3.895,0.42,11.203,258.998,3.95,734.538,5.134,1.183,-1.191,-5.145,426.747,417.019,6.36,27981.416,-1.688,-0.694,2649.792,40.412,8.266,45.065,2.755,0.84,0,14.761,0.354,55.078,0,180.634,1.092,0,0.291,5044.886,946.966,10.784,0.351,3.544,72.126,1.1,232.402,1.43,0.374,0,0,0.003,0,0,0.194,0,0,18.367,0.08,0.515,11.147,0.17,33.736,0.221,0.054
"Netherlands",1994,"NLD",15349481,457294184448,,,,,59.937,0.92,1.155,,,6.49,6.111,6532.975,100.278,1570.737,24.11,,0,0,0,30.266,10.704,90.22,79.66,8.503,-1.073,-10.157,61031.957,2.049,-1.144,-10.664,4849.024,74.43,60038.215,921.555,93.435,98.372,-3.424,-14.083,397.222,2836.578,43.54,25878.543,-5.139,-37.722,45361.645,696.278,54.657,42.402,,8.696,0.024,0.296,6.515,0.1,19.264,0.126,0.032,3.269,0.506,15.253,340.728,5.23,993.74,6.565,1.628,10.56,11.705,0.481,0.054,11.256,258.641,3.97,733.342,4.984,1.202,-0.631,-2.692,424.055,441.709,6.78,27626.695,56.417,22.799,4118.157,63.212,8.511,45.266,2.997,0.92,0,8.806,0.243,59.937,0,195.282,1.155,0,0.32,5189.752,936.809,13.01,0.453,3.997,82.087,1.26,260.398,1.582,0.427,-99,-0.003,0,0,0,0.002,0,0,36.782,0.189,0.704,15.636,0.24,45.849,0.301,0.075
"Netherlands",1995,"NLD",15446670,474287669248,,,,,64.739,1,1.236,,,3.324,3.333,6707.666,103.611,1773.845,27.4,,0,0,0,33.877,10.627,92.27,80.88,8.296,4.073,38.153,63117.93,2.056,4.076,37.558,4884.548,75.45,62091.938,959.114,93.286,98.374,2.72,10.806,408.028,2719.68,42.01,26415.258,1.66,11.556,45824.332,707.833,51.941,41.851,,-12,-0.035,0.26,5.826,0.09,16.846,0.111,0.027,3.756,0.595,15.848,351.532,5.43,1025.991,6.714,1.626,11.39,12.344,1.286,0.145,11.401,260.25,4.02,738.097,4.97,1.169,5.523,23.419,447.475,391.023,6.04,28969.014,-15.727,-9.941,3448.652,53.27,7.468,45.897,3.246,1,0,8.307,0.249,64.739,0,210.173,1.236,0,0.333,5236.08,974.962,11.432,0.45,4.447,91.282,1.41,287.894,1.743,0.456,9900.001,0.003,0.003,0,0,0.191,0,0,33.193,0.234,0.937,20.716,0.32,60.684,0.396,0.096
"Netherlands",1996,"NLD",15538617,494052179968,,,,,83.663,1.3,1.526,,,-3.485,-3.611,6435.579,100,1661.667,25.82,,0,0,0,30.305,9.832,95.79,85.2,8.377,4.323,42.149,65456.961,2.059,4.218,40.457,5098.266,79.22,64328.18,999.571,92.981,98.276,10.824,44.167,452.194,3029.871,47.08,29101.33,13.174,93.25,51554.352,801.083,55.258,44.459,,-9.091,-0.024,0.237,5.148,0.08,15.224,0.094,0.023,10.182,1.692,17.54,384.848,5.98,1128.78,7.019,1.724,10.59,11.055,3.534,0.403,11.804,267.72,4.16,759.66,4.883,1.161,-0.022,-0.098,447.377,406.729,6.32,28791.271,-8.303,-4.423,3143.587,48.847,7.418,43.985,4.201,1.3,0,29.4,0.954,83.663,0,270.355,1.526,0,0.413,5483.113,1017.111,28.953,1.289,5.736,117.128,1.82,369.12,2.136,0.564,100,0.003,0.006,0,0,0.381,0,0.001,37.855,0.355,1.292,28.317,0.44,83.161,0.516,0.127
"Netherlands",1997,"NLD",15629912,518267830272,,,,,92.771,1.45,1.681,,,-2.778,-2.778,6220.267,97.222,1563.668,24.44,,0,0,0,28.326,9.733,98.91,86.28,8.638,-1.795,-18.26,63906.344,1.927,-1.391,-13.906,5237.394,81.86,63062.738,985.665,94.877,98.68,-6.303,-28.5,423.694,3241.221,50.66,27107.922,-11.432,-91.583,45393.727,709.5,58.716,42.418,,15,0.035,0.272,5.758,0.09,17.405,0.104,0.027,-25.938,-4.354,13.185,282.791,4.42,843.604,5.123,1.32,12.63,12.769,-42.115,-4.971,6.833,154.192,2.41,437.158,2.793,0.684,3.883,17.372,464.748,432.504,6.76,29734.549,-5.944,-2.903,2939.47,45.944,7.835,46.528,4.67,1.45,0,11.17,0.469,92.771,0,298.799,1.681,0,0.468,5520.185,998.851,10.736,0.617,6.353,128.6,2.01,406.446,2.33,0.636,0,0,0.006,0,0,0.378,0,0.001,8.696,0.112,1.405,30.071,0.47,89.864,0.545,0.141
"Netherlands",1998,"NLD",15722601,544860340224,,,,,99.856,1.57,1.728,,,2,1.944,6307.269,99.167,1681.02,26.43,,0,0,0,29.082,9.858,102.69,90.88,9.034,0.71,7.092,63980.645,1.846,0.219,2.157,5390.33,84.75,62828.176,987.822,93.255,98.199,-1.252,-5.306,418.389,3247.554,51.06,26610.664,-4.612,-32.722,43044.898,676.778,56.184,41.592,,22.076,0.06,0.332,6.996,0.11,21.122,0.121,0.033,38.63,4.934,18.12,389.885,6.13,1152.467,6.745,1.801,11.81,11.501,58.185,3.976,10.808,242.326,3.81,687.44,4.192,1.074,1.187,5.518,470.267,461.756,7.26,29910.24,2.08,0.955,2982.914,46.899,7.989,46.749,5.077,1.57,0,8.7,0.406,99.856,0,322.879,1.728,0,0.505,5780.214,1005.942,15.457,0.959,7.311,147.558,2.32,465.026,2.553,0.727,75,0.004,0.01,0,0,0.658,0,0.001,34.737,0.488,1.892,40.706,0.64,120.366,0.704,0.188
"Netherlands",1999,"NLD",15812491,575703547904,,,,,111.937,1.77,2.046,,,-12.325,-12.222,5498.466,86.944,1386.246,21.92,,0,0,0,25.332,8.749,104.97,86.53,8.707,-1.209,-12.165,62847.582,1.726,-1.296,-12.807,5071.308,80.19,61661.109,975.016,92.673,98.112,-2.297,-9.611,408.778,3234.784,51.15,25851.574,-7.01,-47.444,39799.758,629.333,59.112,41.134,,-19.643,-0.065,0.267,5.692,0.09,16.877,0.104,0.027,3.28,0.641,18.761,400.949,6.34,1186.471,7.327,1.888,18.44,17.567,0.502,0.054,10.863,242.214,3.83,686.964,4.426,1.093,1.919,9.027,479.294,450.277,7.12,30311.072,-28.101,-13.179,2132.502,33.72,8.228,48.229,5.709,1.77,0,12.454,0.632,111.937,0,361.027,2.046,0,0.574,5472.256,993.777,7.79,0.587,7.898,158.735,2.51,499.507,2.901,0.795,50.571,0.005,0.016,0.632,0.01,0.986,0.012,0.002,0.781,0.015,1.907,40.474,0.64,120.617,0.74,0.192
